dataset,dimension,rule_id,rule_name,column_name,rule_type,expected_value,evaluated_rows,passed_rows,failed_rows,score,severity,source,status,observation,sample_failed_rows
siaf_ingresos,Consistencia,siaf.SUBGENERICA_SUBGENERICA_NOMBRE.code_name,Consistencia código-nombre: SUBGENERICA → SUBGENERICA_NOMBRE,"SUBGENERICA,SUBGENERICA_NOMBRE",code_name_consistency,1 nombre por código,10777068,7844,10769224,0.0728,Media,profiling_bronze,Con observaciones,5 código(s) de SUBGENERICA con múltiples nombres en SUBGENERICA_NOMBRE. Puede indicar renombramientos institucionales sin homologar.,[]
siaf_ingresos,Consistencia,siaf.ESPECIFICA_ESPECIFICA_NOMBRE.code_name,Consistencia código-nombre: ESPECIFICA → ESPECIFICA_NOMBRE,"ESPECIFICA,ESPECIFICA_NOMBRE",code_name_consistency,1 nombre por código,10777068,546,10776522,0.0051,Media,profiling_bronze,Con observaciones,8 código(s) de ESPECIFICA con múltiples nombres en ESPECIFICA_NOMBRE. Puede indicar renombramientos institucionales sin homologar.,[]
siaf_ingresos,Consistencia,siaf.ESPECIFICA_DET_ESPECIFICA_DET_NOMBRE.code_name,Consistencia código-nombre: ESPECIFICA_DET → ESPECIFICA_DET_NOMBRE,"ESPECIFICA_DET,ESPECIFICA_DET_NOMBRE",code_name_consistency,1 nombre por código,10777068,451121,10325947,4.1859,Media,profiling_bronze,Con observaciones,15 código(s) de ESPECIFICA_DET con múltiples nombres en ESPECIFICA_DET_NOMBRE. Puede indicar renombramientos institucionales sin homologar.,[]
siaf_ingresos,Consistencia,siaf.pim_mayor_igual_pia.column_comparison,Comparación: MONTO_PIM >= MONTO_PIA,"MONTO_PIM,MONTO_PIA",column_comparison,MONTO_PIM >= MONTO_PIA,671216,650678,20538,96.9402,Media,business_rule,Con observaciones,Registros donde MONTO_PIM no cumple >= MONTO_PIA. Filtro aplicado: MONTO_PIA > 0.,[]
siaf_ingresos,Consistencia,siaf.SECTOR.null_only_when,Nulo solo cuando NIVEL_GOBIERNO=M: SECTOR,SECTOR,null_only_when,nulo solo cuando NIVEL_GOBIERNO=M,1896376,1896376,0,100.0,Alta,profiling_bronze,Sin observaciones,SECTOR vacío cuando NIVEL_GOBIERNO ≠ M: 0 casos inesperados.,[]
siaf_ingresos,Consistencia,siaf.PLIEGO.null_only_when,Nulo solo cuando NIVEL_GOBIERNO=M: PLIEGO,PLIEGO,null_only_when,nulo solo cuando NIVEL_GOBIERNO=M,1896376,1896376,0,100.0,Alta,profiling_bronze,Sin observaciones,PLIEGO vacío cuando NIVEL_GOBIERNO ≠ M: 0 casos inesperados.,[]
siaf_ingresos,Unicidad,siaf.full_row_duplicates,Filas completamente duplicadas,*,duplicate_full_rows,0 duplicados exactos,10777068,10777068,0,100.0,Media,profiling_bronze,Sin observaciones,0 filas exactamente duplicadas detectadas.,[]
siaf_ingresos,Unicidad,siaf.unique_key.13cols,Clave de negocio única (13 columnas clasificador completo),"ANO_DOC,MES_DOC,NIVEL_GOBIERNO,SEC_EJEC,EJECUTORA,FUENTE_FINANCIAMIENTO,RUBRO,TIPO_RECURSO,GENERICA,SUBGENERICA,SUBGENERICA_DET,ESPECIFICA,ESPECIFICA_DET",unique_key,sin duplicados por clave,10777068,10776863,205,99.9981,Alta,inferred_business_key,Con observaciones,205 filas duplicadas según clave de 13 columnas. Puede indicar solapamiento entre archivos anuales al consolidar el histórico.,[]
siaf_ingresos,Integridad,siaf.GENERICA_SUBGENERICA.hierarchy,Jerarquía clasificador: GENERICA padre de SUBGENERICA,"GENERICA,SUBGENERICA",parent_not_zero_if_child_nonzero,GENERICA ≠ 0 cuando SUBGENERICA ≠ 0,10777068,10777068,0,100.0,Media,business_rule,Sin observaciones,Filas donde SUBGENERICA ≠ 0 pero GENERICA = 0 (rompería la jerarquía).,[]
siaf_ingresos,Integridad,siaf.SUBGENERICA_SUBGENERICA_DET.hierarchy,Jerarquía clasificador: SUBGENERICA padre de SUBGENERICA_DET,"SUBGENERICA,SUBGENERICA_DET",parent_not_zero_if_child_nonzero,SUBGENERICA ≠ 0 cuando SUBGENERICA_DET ≠ 0,10777068,10777068,0,100.0,Media,business_rule,Sin observaciones,Filas donde SUBGENERICA_DET ≠ 0 pero SUBGENERICA = 0 (rompería la jerarquía).,[]
siaf_ingresos,Integridad,siaf.SUBGENERICA_DET_ESPECIFICA.hierarchy,Jerarquía clasificador: SUBGENERICA_DET padre de ESPECIFICA,"SUBGENERICA_DET,ESPECIFICA",parent_not_zero_if_child_nonzero,SUBGENERICA_DET ≠ 0 cuando ESPECIFICA ≠ 0,10777068,10777068,0,100.0,Media,business_rule,Sin observaciones,Filas donde ESPECIFICA ≠ 0 pero SUBGENERICA_DET = 0 (rompería la jerarquía).,[]
