dataset,dimension,rule_id,rule_name,column_name,rule_type,expected_value,evaluated_rows,passed_rows,failed_rows,score,severity,source,status,observation,sample_failed_rows
municipalidades_2022,Razonabilidad,municipalidades_2022.P21_2_M_20.non_negative,Valor no negativo: P21_2_M_20,P21_2_M_20,non_negative,>=0,541,541,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P21_2_T.non_negative,Valor no negativo: P21_2_T,P21_2_T,non_negative,>=0,541,541,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P21_2_T_20.non_negative,Valor no negativo: P21_2_T_20,P21_2_T_20,non_negative,>=0,541,541,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_AT1.non_negative,Valor no negativo: P22_AT1,P22_AT1,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_AT10.non_negative,Valor no negativo: P22_AT10,P22_AT10,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_AT11.non_negative,Valor no negativo: P22_AT11,P22_AT11,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_AT12.non_negative,Valor no negativo: P22_AT12,P22_AT12,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_AT13.non_negative,Valor no negativo: P22_AT13,P22_AT13,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_AT14.non_negative,Valor no negativo: P22_AT14,P22_AT14,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_AT15.non_negative,Valor no negativo: P22_AT15,P22_AT15,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_AT16.non_negative,Valor no negativo: P22_AT16,P22_AT16,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_AT17.non_negative,Valor no negativo: P22_AT17,P22_AT17,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_AT18.non_negative,Valor no negativo: P22_AT18,P22_AT18,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_AT19.non_negative,Valor no negativo: P22_AT19,P22_AT19,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_AT2.non_negative,Valor no negativo: P22_AT2,P22_AT2,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_AT20.non_negative,Valor no negativo: P22_AT20,P22_AT20,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_AT21.non_negative,Valor no negativo: P22_AT21,P22_AT21,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_AT22.non_negative,Valor no negativo: P22_AT22,P22_AT22,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_AT23.non_negative,Valor no negativo: P22_AT23,P22_AT23,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_AT24.non_negative,Valor no negativo: P22_AT24,P22_AT24,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_AT3.non_negative,Valor no negativo: P22_AT3,P22_AT3,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_AT4.non_negative,Valor no negativo: P22_AT4,P22_AT4,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_AT5.non_negative,Valor no negativo: P22_AT5,P22_AT5,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_AT6.non_negative,Valor no negativo: P22_AT6,P22_AT6,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_AT7.non_negative,Valor no negativo: P22_AT7,P22_AT7,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_AT8.non_negative,Valor no negativo: P22_AT8,P22_AT8,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_AT9.non_negative,Valor no negativo: P22_AT9,P22_AT9,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_C1.non_negative,Valor no negativo: P22_C1,P22_C1,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_C10.non_negative,Valor no negativo: P22_C10,P22_C10,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_C11.non_negative,Valor no negativo: P22_C11,P22_C11,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_C12.non_negative,Valor no negativo: P22_C12,P22_C12,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_C13.non_negative,Valor no negativo: P22_C13,P22_C13,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_C14.non_negative,Valor no negativo: P22_C14,P22_C14,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_C15.non_negative,Valor no negativo: P22_C15,P22_C15,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_C16.non_negative,Valor no negativo: P22_C16,P22_C16,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_C17.non_negative,Valor no negativo: P22_C17,P22_C17,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_C18.non_negative,Valor no negativo: P22_C18,P22_C18,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_C19.non_negative,Valor no negativo: P22_C19,P22_C19,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_C2.non_negative,Valor no negativo: P22_C2,P22_C2,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_C20.non_negative,Valor no negativo: P22_C20,P22_C20,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_C21.non_negative,Valor no negativo: P22_C21,P22_C21,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_C22.non_negative,Valor no negativo: P22_C22,P22_C22,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_C23.non_negative,Valor no negativo: P22_C23,P22_C23,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_C24.non_negative,Valor no negativo: P22_C24,P22_C24,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_C3.non_negative,Valor no negativo: P22_C3,P22_C3,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_C4.non_negative,Valor no negativo: P22_C4,P22_C4,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_C5.non_negative,Valor no negativo: P22_C5,P22_C5,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_C6.non_negative,Valor no negativo: P22_C6,P22_C6,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_C7.non_negative,Valor no negativo: P22_C7,P22_C7,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_C8.non_negative,Valor no negativo: P22_C8,P22_C8,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Razonabilidad,municipalidades_2022.P22_C9.non_negative,Valor no negativo: P22_C9,P22_C9,non_negative,>=0,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores negativos o no numéricos en campo cuantitativo.,[]
municipalidades_2022,Exactitud,municipalidades_2022.Ubigeo.ubigeo_6_digits,Formato esperado en Ubigeo,Ubigeo,regex,^\d{6}$,1874,1874,0,100.0,Alta,naming_pattern,Sin observaciones,Valores que no cumplen el patrón ^\d{6}$. Los vacíos se evalúan en Completitud.,[]
municipalidades_2022,Exactitud,municipalidades_2022.ccdd.territorial_code_2_digits,Formato esperado en ccdd,ccdd,regex,^\d{2}$,1874,1874,0,100.0,Media,naming_pattern,Sin observaciones,Valores que no cumplen el patrón ^\d{2}$. Los vacíos se evalúan en Completitud.,[]
municipalidades_2022,Exactitud,municipalidades_2022.ccpp.provincial_code_2_digits,Formato esperado en ccpp,ccpp,regex,^\d{2}$,1874,1874,0,100.0,Media,naming_pattern,Sin observaciones,Valores que no cumplen el patrón ^\d{2}$. Los vacíos se evalúan en Completitud.,[]
municipalidades_2022,Exactitud,municipalidades_2022.ccdi.district_code_2_digits,Formato esperado en ccdi,ccdi,regex,^\d{2}$,1874,1874,0,100.0,Media,naming_pattern,Sin observaciones,Valores que no cumplen el patrón ^\d{2}$. Los vacíos se evalúan en Completitud.,[]
